phase,page_url,image_url,alt_text,alt_present,decorative,width,height,loading,format,local_exists,file_bytes,issues
baseline,https://robertdevore.com/dont-shoot-the-messenger-choose-courage-over-convenience/,https://robertdevore.com/assets/legacy-images/dont_shoot_the_messenger_kevin_geary_history_1024x683.webp,,True,True,,,default,webp,True,168414,missing intrinsic dimensions
baseline,https://robertdevore.com/dont-shoot-the-messenger-choose-courage-over-convenience/,https://robertdevore.com/assets/legacy-images/dont_shoot_the_messenger_post_image_robertdevore_com_1024x683.webp,,True,True,,,default,webp,True,188044,missing intrinsic dimensions
baseline,https://robertdevore.com/dont-shoot-the-messenger-choose-courage-over-convenience/,https://robertdevore.com/assets/legacy-images/dont_shoot_the_messenger_why_this_matters_1024x683.webp,,True,True,,,default,webp,True,248888,missing intrinsic dimensions
baseline,https://robertdevore.com/dont-shoot-the-messenger-choose-courage-over-convenience/,https://robertdevore.com/assets/legacy-images/dont_shoot_the_messenger_blog_post_robertdevore_com_1024x683.webp,,True,True,,,default,webp,True,195692,missing intrinsic dimensions
baseline,https://robertdevore.com/extreme-programming-for-extreme-leaders/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,93840,
baseline,https://robertdevore.com/extreme-programming-for-extreme-leaders/,https://robertdevore.com/assets/legacy-images/what_is_extreme_programming_1024x683.webp,,True,True,,,default,webp,True,237056,missing intrinsic dimensions
baseline,https://robertdevore.com/extreme-programming-for-extreme-leaders/,https://robertdevore.com/assets/legacy-images/why_extreme_leaders_should_care_about_extreme_programming_1024x683.webp,,True,True,,,default,webp,True,177940,missing intrinsic dimensions
baseline,https://robertdevore.com/extreme-programming-for-extreme-leaders/,https://robertdevore.com/assets/legacy-images/core_extreme_programming_principles_1024x683.webp,,True,True,,,default,webp,True,154336,missing intrinsic dimensions
baseline,https://robertdevore.com/extreme-programming-for-extreme-leaders/,https://robertdevore.com/assets/legacy-images/xp_practices_to_adopt_1024x683.webp,,True,True,,,default,webp,True,175946,missing intrinsic dimensions
baseline,https://robertdevore.com/extreme-programming-for-extreme-leaders/,https://robertdevore.com/assets/legacy-images/extreme_progamming_final_thoughts_1024x683.webp,,True,True,,,default,webp,True,188372,missing intrinsic dimensions
baseline,https://robertdevore.com/focus/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,127990,
baseline,https://robertdevore.com/forever-forward/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,108274,
baseline,https://robertdevore.com/going-all-in-one-year-later/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,108274,
baseline,https://robertdevore.com/going-all-in-one-year-later/,https://robertdevore.com/assets/legacy-images/kanye_shrug_gif.webp,,True,True,,,default,webp,True,597044,missing intrinsic dimensions
baseline,https://robertdevore.com/going-all-in-one-year-later/,https://robertdevore.com/assets/legacy-images/banner_772x250.webp,,True,True,,,default,webp,True,22436,missing intrinsic dimensions
baseline,https://robertdevore.com/going-all-in-with-wp-dispensary/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,93840,
baseline,https://robertdevore.com/goodbye-wordpress-a-eulogy/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,93840,
baseline,https://robertdevore.com/grateful-to-see-21-of-my-wordpress-plugins-live-on-at-webdevstudios/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,108274,
baseline,https://robertdevore.com/hello-2017/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,127990,
baseline,https://robertdevore.com/hello-plugin-pal-your-ai-powered-plugin-generator-for-wordpress/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,93840,
baseline,https://robertdevore.com/hello-plugin-pal-your-ai-powered-plugin-generator-for-wordpress/,https://robertdevore.com/assets/legacy-images/plugin_pal_mascot_holding_tools.webp,Plugsy is ready to work on your WordPress plugins,True,False,,,default,webp,True,212636,missing intrinsic dimensions
baseline,https://robertdevore.com/hello-plugin-pal-your-ai-powered-plugin-generator-for-wordpress/,https://robertdevore.com/assets/legacy-images/plugin_pal_wordpress_plugin_generator.webp,Plugin Pal - AI powered plugin generator for WordPress®,True,False,,,default,webp,True,113920,missing intrinsic dimensions
baseline,https://robertdevore.com/hello-plugin-pal-your-ai-powered-plugin-generator-for-wordpress/,https://robertdevore.com/assets/legacy-images/robot_dancing_gif.webp,Robot Dancing GIF,True,False,,,default,webp,True,1157032,missing intrinsic dimensions
baseline,https://robertdevore.com/hello-plugin-pal-your-ai-powered-plugin-generator-for-wordpress/,https://robertdevore.com/assets/legacy-images/plugin_pal_pricing_page_screenshot_scaled.webp,Plugin Pal - Pricing page,True,False,,,default,webp,True,212332,missing intrinsic dimensions
baseline,https://robertdevore.com/hello-plugin-pal-your-ai-powered-plugin-generator-for-wordpress/,https://robertdevore.com/assets/legacy-images/plugin_pal_mascot_forward_stance.webp,Plugsy is your Plugin Pal,True,False,,,default,webp,True,172778,missing intrinsic dimensions
baseline,https://robertdevore.com/honoring-jesse-petersen-with-the-revival-of-stealth-login-page/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,108274,
baseline,https://robertdevore.com/honoring-jesse-petersen-with-the-revival-of-stealth-login-page/,https://robertdevore.com/assets/legacy-images/stealth_login_page_settings.webp,Stealth Login Page - Plugin Settings for WordPress®,True,False,,,default,webp,True,39906,missing intrinsic dimensions
baseline,https://robertdevore.com/honoring-jesse-petersen-with-the-revival-of-stealth-login-page/,https://robertdevore.com/assets/legacy-images/snoop_thumbs_up.webp,Snoop Dogg - Thumbs up GIF,True,False,,,default,webp,True,632544,missing intrinsic dimensions
baseline,https://robertdevore.com/host-your-wordpress-plugins-on-github-and-automate-plugin-packaging/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,108274,
baseline,https://robertdevore.com/host-your-wordpress-plugins-on-github-and-automate-plugin-packaging/,https://robertdevore.com/assets/legacy-images/lets_do_this.webp,Let's do this - GIF,True,False,,,default,webp,True,462026,missing intrinsic dimensions
baseline,https://robertdevore.com/host-your-wordpress-plugins-on-github-and-automate-plugin-packaging/,https://robertdevore.com/assets/legacy-images/ill_show_you_automated.webp,I'll show you automated - GIF - spongebob squarepants,True,False,,,default,webp,True,807508,missing intrinsic dimensions
baseline,https://robertdevore.com/host-your-wordpress-plugins-on-github-and-automate-plugin-packaging/,https://robertdevore.com/assets/legacy-images/send_it.webp,SEND IT - GIF,True,False,,,default,webp,True,343534,missing intrinsic dimensions
baseline,https://robertdevore.com/how-a-security-audit-can-save-your-e-commerce-store-from-disaster/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,108274,
baseline,https://robertdevore.com/how-a-security-audit-can-save-your-e-commerce-store-from-disaster/,https://robertdevore.com/assets/legacy-images/generated_image_1738205855.webp,WordPress Security Fortress animated image,True,False,,,default,webp,True,244460,missing intrinsic dimensions
baseline,https://robertdevore.com/how-hungry-are-you/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,108274,
baseline,https://robertdevore.com/how-hungry-are-you/,https://robertdevore.com/assets/legacy-images/giphy_721.webp,,True,True,,,default,webp,True,1576364,missing intrinsic dimensions
baseline,https://robertdevore.com/how-hungry-are-you/,https://robertdevore.com/assets/legacy-images/giphy_733.webp,,True,True,,,default,webp,True,2770070,missing intrinsic dimensions
baseline,https://robertdevore.com/how-i-use-textexpander-to-reuse-my-best-ai-prompts/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,108274,
baseline,https://robertdevore.com/how-i-use-textexpander-to-reuse-my-best-ai-prompts/,https://robertdevore.com/assets/legacy-images/four_ai_prompts_i_turned_into_textexpander_snippets_robertdevore_1024x683.webp,"A high-focus digital workspace hums with creative activity — one screen generates a vivid cyberpunk-style image, another compiles clean, production-ready code, a third displays a strategic book summary with highlighted takeaways, and a fourth sharpens an AI's vague draft into clear, punchy writing. Each scene is powered by subtle, glowing prompt modules floating above the keyboard, symbolizing the reusable systems behind the output. The vibe is efficient, intentional, and quietly powerful — a visual metaphor for running an entire creative workflow from a few well-placed instructions.",True,False,,,default,webp,True,145424,missing intrinsic dimensions
baseline,https://robertdevore.com/how-i-use-textexpander-to-reuse-my-best-ai-prompts/,https://robertdevore.com/assets/legacy-images/good_ai_prompts_vs_great_ai_prompts_robertdevore_1024x683.webp,"A focused builder sits at a glowing workstation, surrounded by floating, translucent prompt tools — each one refined, labeled, and ready to deploy. Instead of scattered notes or forgotten chats, these prompts are neatly organized like a mechanic’s precision-calibrated kit. A keyboard shortcut triggers one, and it clicks into place like a power tool extension. In the background, chaotic scraps of old prompts fade into dust, while a clean, efficient system hums with momentum. The visual tone is sharp, minimalist, and fast-moving — a metaphor for creators who don’t just write prompts… they wield them.",True,False,,,default,webp,True,138664,missing intrinsic dimensions
baseline,https://robertdevore.com/how-to-block-website-tracking-data-in-woocommerce/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,93840,
baseline,https://robertdevore.com/how-to-block-website-tracking-data-in-woocommerce/,https://robertdevore.com/assets/legacy-images/randy_savage_correct_2.webp,Macho Man Randy Savage - One Million Percent Correct GIF,True,False,,,default,webp,True,5111576,missing intrinsic dimensions
baseline,https://robertdevore.com/how-to-block-website-tracking-data-in-woocommerce/,https://robertdevore.com/assets/legacy-images/macho_man_randy_savage_bonesaw.webp,Macho Man - Bonesaw - 3 minutes of Playtime GIF,True,False,,,default,webp,True,1186106,missing intrinsic dimensions
baseline,https://robertdevore.com/how-to-block-website-tracking-data-in-woocommerce/,https://robertdevore.com/assets/legacy-images/macho_man_hearing_voices.webp,Macho Man - I'm thinking I'm hearing voices GIF,True,False,,,default,webp,True,3237114,missing intrinsic dimensions
baseline,https://robertdevore.com/how-to-block-website-tracking-data-in-woocommerce/,https://robertdevore.com/assets/legacy-images/macho_man_madness.webp,,True,True,,,default,webp,True,9086288,missing intrinsic dimensions
baseline,https://robertdevore.com/how-to-build-a-content-engine-that-scales-with-you/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,93840,
baseline,https://robertdevore.com/how-to-build-a-content-engine-that-scales-with-you/,https://robertdevore.com/assets/legacy-images/define_your_content_flywheel_for_ai_content_generation_robertdevore_1024x683.webp,Step 1: define your content flywheel for AI content creation,True,False,,,default,webp,True,165144,missing intrinsic dimensions
baseline,https://robertdevore.com/how-to-build-a-content-engine-that-scales-with-you/,https://robertdevore.com/assets/legacy-images/build_an_ai_content_calendar_robertdevore_1024x683.webp,Build an AI content calendar you can rely on,True,False,,,default,webp,True,158930,missing intrinsic dimensions
baseline,https://robertdevore.com/how-to-build-a-content-engine-that-scales-with-you/,https://robertdevore.com/assets/legacy-images/use_ai_like_a_team_member_not_a_toy_robertdevore_1024x683.webp,"Use AI like a team member, not a toy",True,False,,,default,webp,True,180076,missing intrinsic dimensions
baseline,https://robertdevore.com/how-to-build-a-content-engine-that-scales-with-you/,https://robertdevore.com/assets/legacy-images/create_content_frameworks_that_cut_your_time_in_half_robertdevore_1024x683.webp,Create content frameworks that cut your time in half,True,False,,,default,webp,True,175926,missing intrinsic dimensions
baseline,https://robertdevore.com/how-to-build-a-content-engine-that-scales-with-you/,https://robertdevore.com/assets/legacy-images/mic_drop_takeaway_plan_prompt_publish_robertdevore_1024x683.webp,Mic drop takeaway for the Plan. Prompt. Publish. series,True,False,,,default,webp,True,172670,missing intrinsic dimensions
baseline,https://robertdevore.com/how-to-build-modular-prompts-that-save-you-hours-per-week/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,93840,
baseline,https://robertdevore.com/how-to-build-modular-prompts-that-save-you-hours-per-week/,https://robertdevore.com/assets/legacy-images/why_modular_prompts_matter_1024x683.webp,,True,True,,,default,webp,True,151092,missing intrinsic dimensions
baseline,https://robertdevore.com/how-to-build-modular-prompts-that-save-you-hours-per-week/,https://robertdevore.com/assets/legacy-images/what_modular_prompts_actually_are_1024x683.webp,,True,True,,,default,webp,True,127768,missing intrinsic dimensions
baseline,https://robertdevore.com/how-to-build-modular-prompts-that-save-you-hours-per-week/,https://robertdevore.com/assets/legacy-images/five_modules_that_belong_in_every_writers_kit_1024x683.webp,,True,True,,,default,webp,True,133512,missing intrinsic dimensions
